task_id,persona,primary_dimension,secondary_dimension,sort_mode,hotel_id,hotel_name,n_respondents,n_shown,n_chosen,share,share_pct,rank_in_group,mean_neg_log_position,spatial,accessibility,facility,economic,disruption,price_lkr,rating,star,distance_km
t1,Evening walker,spatial,economic,travel,lp803e1,Galle Face Hotel,66,66,0,0.0,0.0,25,-1.3863,0.719,0.875,0.8141,0.281,0.4,38531,4.5,5,1.8
t1,Evening walker,spatial,economic,travel,lpb1537,Shangri-La Colombo,66,66,29,0.439394,43.94,1,0.0,0.969,0.969,0.9281,0.031,0.4,68781,4.7,5,1.9
t1,Evening walker,spatial,economic,travel,lp3e58e,The Kingsbury Colombo,66,66,29,0.439394,43.94,2,-0.6931,0.938,0.906,0.8766,0.312,0.55,37025,4.2,5,2.2
t1,Evening walker,spatial,economic,travel,lp30277,Hilton Colombo Residence,66,66,0,0.0,0.0,24,-2.7081,0.688,0.469,0.9062,0.188,0.55,43133,4.4,5,0.9
t1,Evening walker,spatial,economic,travel,lp67708,Supun Arcade Residency,66,66,0,0.0,0.0,23,-3.3322,0.094,0.156,0.4906,0.719,0.725,20768,3.8,4,5.7
t1,Evening walker,spatial,economic,travel,lp7c172,Mirage Colombo,66,66,0,0.0,0.0,22,-3.4012,0.031,0.062,0.6328,0.75,0.8,20482,3.8,4,6.3
t1,Evening walker,spatial,economic,travel,lp33ddb,"Taj Samudra, Colombo",66,66,0,0.0,0.0,21,-1.6094,0.875,0.812,0.9016,0.156,0.55,43993,4.5,5,1.7
t1,Evening walker,spatial,economic,travel,lpa0a8a,NH Collection Colombo,66,66,0,0.0,0.0,20,-2.7726,0.562,0.531,0.9594,0.344,0.325,36981,4.6,5,2.0
t1,Evening walker,spatial,economic,travel,lp1bc0d,Hilton Colombo Hotel,66,66,0,0.0,0.0,19,-2.3026,0.906,0.562,0.8547,0.125,0.475,47767,4.2,5,1.9
t1,Evening walker,spatial,economic,travel,lp71118,CityRest Fort,66,66,0,0.0,0.0,17,-1.9459,0.812,0.844,0.1922,0.969,0.45,11502,3.5,3,2.0
t1,Evening walker,spatial,economic,travel,lp43673,Pegasus Reef - A Beach Resort in Colombo,66,66,0,0.0,0.0,31,-3.4657,0.0,0.0,0.5859,0.781,0.95,20121,4.0,4,8.1
t1,Evening walker,spatial,economic,travel,lpc0df6,Fern Colombo,66,66,0,0.0,0.0,16,-3.2189,0.344,0.188,0.1422,0.844,0.75,16245,4.0,3,1.8
t1,Evening walker,spatial,economic,travel,lp6574b103,"Amari Colombo, Sri Lanka",66,66,0,0.0,0.0,15,-2.1972,0.594,0.719,0.8687,0.219,0.4,42203,4.5,5,2.2
t1,Evening walker,spatial,economic,travel,lp81760,The Steuart by Citrus,66,66,8,0.121212,12.12,3,-1.0986,0.844,0.938,0.4266,0.625,0.5,22604,4.2,4,2.2
t1,Evening walker,spatial,economic,travel,lp67286,Colombo Court Hotel & Spa,66,66,0,0.0,0.0,14,-3.0445,0.281,0.375,0.5938,0.094,0.725,52144,4.5,4,3.3
t1,Evening walker,spatial,economic,travel,lpc08f9,Morven Hotel Colombo,66,66,0,0.0,0.0,13,-2.0794,0.656,0.75,0.6703,0.688,0.2,21054,4.5,4,2.1
t1,Evening walker,spatial,economic,travel,lp857b8,Zylan Colombo,66,66,0,0.0,0.0,12,-3.2581,0.219,0.125,0.6047,0.438,0.8,34557,4.5,4,2.0
t1,Evening walker,spatial,economic,travel,lp72a36,Best Western Elyon Colombo,66,66,0,0.0,0.0,11,-3.434,0.062,0.031,0.5687,0.812,0.875,19568,4.2,4,5.1
t1,Evening walker,spatial,economic,travel,lp800a1,Nyne Hotels Lake Lodge - Colombo,66,66,0,0.0,0.0,10,-2.8904,0.625,0.438,0.5094,0.25,0.2,39335,4.6,4,1.5
t1,Evening walker,spatial,economic,travel,lp656d40c7,Sheraton Colombo Hotel,66,66,0,0.0,0.0,9,-2.5649,0.469,0.656,0.7312,0.062,0.4,56627,4.7,5,2.2
t1,Evening walker,spatial,economic,travel,lp40d3f,Global Towers Hotel & Apartments,66,66,0,0.0,0.0,8,-3.2958,0.125,0.219,0.5375,0.875,0.725,16041,3.5,4,5.6
t1,Evening walker,spatial,economic,travel,lp5f0e5,Paradise Road Tintagel Colombo,66,66,0,0.0,0.0,7,-3.1355,0.375,0.25,0.8687,0.0,0.85,96633,4.5,5,1.7
t1,Evening walker,spatial,economic,travel,lp6e625,Hotel Janaki,66,66,0,0.0,0.0,6,-3.3673,0.188,0.094,0.2188,0.906,0.825,15319,4.0,3,4.2
t1,Evening walker,spatial,economic,travel,lp76eba,Radisson Hotel Colombo,66,66,0,0.0,0.0,5,-3.1781,0.156,0.281,0.4703,0.562,0.8,27402,4.2,4,5.0
t1,Evening walker,spatial,economic,travel,lp65589ffb,MaRadha Colombo,66,66,0,0.0,0.0,18,-3.091,0.25,0.312,0.325,0.406,0.675,35408,4.8,3,3.6
t1,Evening walker,spatial,economic,travel,lp6f007,Clock Inn Colombo,66,66,0,0.0,0.0,32,-2.9444,0.312,0.406,0.0563,0.938,0.625,13715,3.8,2,3.4
t2,Business traveller,accessibility,facility,distance,lp102b02,Marino Beach Colombo,114,113,0,0.0,0.0,7,-2.6391,0.5,0.469,0.9047,0.469,0.625,30177,4.6,5,3.2
t2,Business traveller,accessibility,facility,distance,lp6557c6e0,Granbell Hotel Colombo,114,113,0,0.0,0.0,30,-2.9957,0.312,0.594,0.5422,0.5,0.35,28807,4.6,4,2.3
t2,Business traveller,accessibility,facility,distance,lp741c5,Cinnamon Red Colombo,114,113,0,0.0,0.0,29,-2.7081,0.531,0.781,0.6266,0.375,0.35,36530,4.5,4,1.9
t2,Business traveller,accessibility,facility,distance,lp9855f,Fairway Colombo - Sri Lanka's First Hotel With Robot Technology,114,113,0,0.0,0.0,28,-3.2958,0.094,0.125,0.525,0.531,0.5,28429,4.2,4,2.1
t2,Business traveller,accessibility,facility,distance,lp655a9e91,Zest Metropole,114,113,0,0.0,0.0,27,-3.3322,0.125,0.219,0.5375,0.656,0.5,21223,4.3,4,2.0
t2,Business traveller,accessibility,facility,distance,lp656d3aa9,Sofia Colombo City Hotel,114,113,0,0.0,0.0,26,-2.8332,0.469,0.531,0.5922,0.594,0.35,23620,4.3,4,2.4
t2,Business traveller,accessibility,facility,distance,lp803e1,Galle Face Hotel,114,113,0,0.0,0.0,25,-3.1355,0.25,0.406,0.8141,0.281,0.4,38531,4.5,5,1.8
t2,Business traveller,accessibility,facility,distance,lpb1537,Shangri-La Colombo,114,113,1,0.00885,0.88,4,-3.2189,0.219,0.188,0.9281,0.031,0.4,68781,4.7,5,1.9
t2,Business traveller,accessibility,facility,distance,lp3e58e,The Kingsbury Colombo,114,113,0,0.0,0.0,24,-3.4012,0.062,0.062,0.8766,0.312,0.55,37025,4.2,5,2.2
t2,Business traveller,accessibility,facility,distance,lp30277,Hilton Colombo Residence,114,113,0,0.0,0.0,23,-2.3979,0.656,0.719,0.9062,0.188,0.55,43133,4.4,5,0.9
t2,Business traveller,accessibility,facility,distance,lp67708,Supun Arcade Residency,114,113,0,0.0,0.0,22,-1.7918,0.781,0.344,0.4906,0.719,0.725,20768,3.8,4,5.7
t2,Business traveller,accessibility,facility,distance,lp7c172,Mirage Colombo,114,113,0,0.0,0.0,21,-2.7726,0.562,0.156,0.6328,0.75,0.8,20482,3.8,4,6.3
t2,Business traveller,accessibility,facility,distance,lp33ddb,"Taj Samudra, Colombo",114,113,0,0.0,0.0,20,-3.1781,0.281,0.312,0.9016,0.156,0.55,43993,4.5,5,1.7
t2,Business traveller,accessibility,facility,distance,lpa0a8a,NH Collection Colombo,114,113,0,0.0,0.0,19,-2.8904,0.438,0.812,0.9594,0.344,0.325,36981,4.6,5,2.0
t2,Business traveller,accessibility,facility,distance,lp1bc0d,Hilton Colombo Hotel,114,113,0,0.0,0.0,18,-3.2581,0.188,0.031,0.8547,0.125,0.475,47767,4.2,5,1.9
t2,Business traveller,accessibility,facility,distance,lp71118,CityRest Fort,114,114,0,0.0,0.0,17,-3.3535,0.156,0.25,0.1922,0.969,0.45,11502,3.5,3,2.0
t2,Business traveller,accessibility,facility,distance,lp43673,Pegasus Reef - A Beach Resort in Colombo,114,113,0,0.0,0.0,16,-3.4657,0.0,0.0,0.5859,0.781,0.95,20121,4.0,4,8.1
t2,Business traveller,accessibility,facility,distance,lpc0df6,Fern Colombo,114,114,29,0.254386,25.44,3,-1.0951,0.875,0.938,0.1422,0.844,0.75,16245,4.0,3,1.8
t2,Business traveller,accessibility,facility,distance,lp6574b103,"Amari Colombo, Sri Lanka",114,113,0,0.0,0.0,15,-3.0445,0.375,0.688,0.8687,0.219,0.4,42203,4.5,5,2.2
t2,Business traveller,accessibility,facility,distance,lp81760,The Steuart by Citrus,114,113,0,0.0,0.0,14,-3.434,0.031,0.094,0.4266,0.625,0.5,22604,4.2,4,2.2
t2,Business traveller,accessibility,facility,distance,lp67286,Colombo Court Hotel & Spa,114,113,1,0.00885,0.88,5,-1.9459,0.812,0.844,0.5938,0.094,0.725,52144,4.5,4,3.3
t2,Business traveller,accessibility,facility,distance,lpc08f9,Morven Hotel Colombo,114,113,0,0.0,0.0,13,-3.091,0.344,0.5,0.6703,0.688,0.2,21054,4.5,4,2.1
t2,Business traveller,accessibility,facility,distance,lp857b8,Zylan Colombo,114,113,36,0.318584,31.86,2,-0.6931,0.938,0.969,0.6047,0.438,0.8,34557,4.5,4,2.0
t2,Business traveller,accessibility,facility,distance,lp72a36,Best Western Elyon Colombo,114,114,46,0.403509,40.35,1,0.0,0.969,0.75,0.5687,0.812,0.875,19568,4.2,4,5.1
t2,Business traveller,accessibility,facility,distance,lp800a1,Nyne Hotels Lake Lodge - Colombo,114,113,0,0.0,0.0,12,-2.4849,0.594,0.625,0.5094,0.25,0.2,39335,4.6,4,1.5
t2,Business traveller,accessibility,facility,distance,lp656d40c7,Sheraton Colombo Hotel,114,113,0,0.0,0.0,11,-2.9444,0.406,0.656,0.7312,0.062,0.4,56627,4.7,5,2.2
t2,Business traveller,accessibility,facility,distance,lp40d3f,Global Towers Hotel & Apartments,114,114,1,0.008772,0.88,6,-2.1921,0.688,0.281,0.5375,0.875,0.725,16041,3.5,4,5.6
t2,Business traveller,accessibility,facility,distance,lp5f0e5,Paradise Road Tintagel Colombo,114,113,0,0.0,0.0,10,-1.6094,0.844,0.906,0.8687,0.0,0.85,96633,4.5,5,1.7
t2,Business traveller,accessibility,facility,distance,lp6e625,Hotel Janaki,114,114,0,0.0,0.0,9,-1.3838,0.906,0.875,0.2188,0.906,0.825,15319,4.0,3,4.2
t2,Business traveller,accessibility,facility,distance,lp76eba,Radisson Hotel Colombo,114,113,0,0.0,0.0,8,-2.3026,0.719,0.375,0.4703,0.562,0.8,27402,4.2,4,5.0
t2,Business traveller,accessibility,facility,distance,lp65589ffb,MaRadha Colombo,114,113,0,0.0,0.0,31,-2.5649,0.625,0.438,0.325,0.406,0.675,35408,4.8,3,3.6
t2,Business traveller,accessibility,facility,distance,lp6f007,Clock Inn Colombo,114,114,0,0.0,0.0,32,-2.0734,0.75,0.562,0.0563,0.938,0.625,13715,3.8,2,3.4
t2,Business traveller,accessibility,facility,price_asc,lp102b02,Marino Beach Colombo,11,11,0,0.0,0.0,32,-2.8332,0.5,0.469,0.9047,0.469,0.625,30177,4.6,5,3.2
t2,Business traveller,accessibility,facility,price_asc,lp6557c6e0,Granbell Hotel Colombo,11,11,0,0.0,0.0,31,-2.7726,0.312,0.594,0.5422,0.5,0.35,28807,4.6,4,2.3
t2,Business traveller,accessibility,facility,price_asc,lp741c5,Cinnamon Red Colombo,11,11,0,0.0,0.0,4,-2.9957,0.531,0.781,0.6266,0.375,0.35,36530,4.5,4,1.9
t2,Business traveller,accessibility,facility,price_asc,lp9855f,Fairway Colombo - Sri Lanka's First Hotel With Robot Technology,11,11,0,0.0,0.0,30,-2.7081,0.094,0.125,0.525,0.531,0.5,28429,4.2,4,2.1
t2,Business traveller,accessibility,facility,price_asc,lp655a9e91,Zest Metropole,11,11,0,0.0,0.0,29,-2.3979,0.125,0.219,0.5375,0.656,0.5,21223,4.3,4,2.0
t2,Business traveller,accessibility,facility,price_asc,lp656d3aa9,Sofia Colombo City Hotel,11,11,0,0.0,0.0,28,-2.5649,0.469,0.531,0.5922,0.594,0.35,23620,4.3,4,2.4
t2,Business traveller,accessibility,facility,price_asc,lp803e1,Galle Face Hotel,11,11,0,0.0,0.0,27,-3.1355,0.25,0.406,0.8141,0.281,0.4,38531,4.5,5,1.8
t2,Business traveller,accessibility,facility,price_asc,lpb1537,Shangri-La Colombo,11,11,0,0.0,0.0,26,-3.434,0.219,0.188,0.9281,0.031,0.4,68781,4.7,5,1.9
t2,Business traveller,accessibility,facility,price_asc,lp3e58e,The Kingsbury Colombo,11,11,0,0.0,0.0,25,-3.091,0.062,0.062,0.8766,0.312,0.55,37025,4.2,5,2.2
t2,Business traveller,accessibility,facility,price_asc,lp30277,Hilton Colombo Residence,11,11,0,0.0,0.0,24,-3.2581,0.656,0.719,0.9062,0.188,0.55,43133,4.4,5,0.9
t2,Business traveller,accessibility,facility,price_asc,lp67708,Supun Arcade Residency,11,11,0,0.0,0.0,23,-2.1972,0.781,0.344,0.4906,0.719,0.725,20768,3.8,4,5.7
t2,Business traveller,accessibility,facility,price_asc,lp7c172,Mirage Colombo,11,11,0,0.0,0.0,22,-2.0794,0.562,0.156,0.6328,0.75,0.8,20482,3.8,4,6.3
t2,Business traveller,accessibility,facility,price_asc,lp33ddb,"Taj Samudra, Colombo",11,11,0,0.0,0.0,21,-3.2958,0.281,0.312,0.9016,0.156,0.55,43993,4.5,5,1.7
t2,Business traveller,accessibility,facility,price_asc,lpa0a8a,NH Collection Colombo,11,11,0,0.0,0.0,20,-3.0445,0.438,0.812,0.9594,0.344,0.325,36981,4.6,5,2.0
t2,Business traveller,accessibility,facility,price_asc,lp1bc0d,Hilton Colombo Hotel,11,11,0,0.0,0.0,19,-3.3322,0.188,0.031,0.8547,0.125,0.475,47767,4.2,5,1.9
t2,Business traveller,accessibility,facility,price_asc,lp71118,CityRest Fort,11,11,6,0.545455,54.55,1,0.0,0.156,0.25,0.1922,0.969,0.45,11502,3.5,3,2.0
t2,Business traveller,accessibility,facility,price_asc,lp43673,Pegasus Reef - A Beach Resort in Colombo,11,11,0,0.0,0.0,17,-1.9459,0.0,0.0,0.5859,0.781,0.95,20121,4.0,4,8.1
t2,Business traveller,accessibility,facility,price_asc,lpc0df6,Fern Colombo,11,11,0,0.0,0.0,16,-1.6094,0.875,0.938,0.1422,0.844,0.75,16245,4.0,3,1.8
t2,Business traveller,accessibility,facility,price_asc,lp6574b103,"Amari Colombo, Sri Lanka",11,11,0,0.0,0.0,15,-3.2189,0.375,0.688,0.8687,0.219,0.4,42203,4.5,5,2.2
t2,Business traveller,accessibility,facility,price_asc,lp81760,The Steuart by Citrus,11,11,0,0.0,0.0,14,-2.4849,0.031,0.094,0.4266,0.625,0.5,22604,4.2,4,2.2
t2,Business traveller,accessibility,facility,price_asc,lp67286,Colombo Court Hotel & Spa,11,11,0,0.0,0.0,13,-3.3673,0.812,0.844,0.5938,0.094,0.725,52144,4.5,4,3.3
t2,Business traveller,accessibility,facility,price_asc,lpc08f9,Morven Hotel Colombo,11,11,0,0.0,0.0,12,-2.3026,0.344,0.5,0.6703,0.688,0.2,21054,4.5,4,2.1
t2,Business traveller,accessibility,facility,price_asc,lp857b8,Zylan Colombo,11,11,0,0.0,0.0,11,-2.8904,0.938,0.969,0.6047,0.438,0.8,34557,4.5,4,2.0
t2,Business traveller,accessibility,facility,price_asc,lp72a36,Best Western Elyon Colombo,11,11,0,0.0,0.0,10,-1.7918,0.969,0.75,0.5687,0.812,0.875,19568,4.2,4,5.1
t2,Business traveller,accessibility,facility,price_asc,lp800a1,Nyne Hotels Lake Lodge - Colombo,11,11,0,0.0,0.0,9,-3.1781,0.594,0.625,0.5094,0.25,0.2,39335,4.6,4,1.5
t2,Business traveller,accessibility,facility,price_asc,lp656d40c7,Sheraton Colombo Hotel,11,11,0,0.0,0.0,8,-3.4012,0.406,0.656,0.7312,0.062,0.4,56627,4.7,5,2.2
t2,Business traveller,accessibility,facility,price_asc,lp40d3f,Global Towers Hotel & Apartments,11,11,0,0.0,0.0,7,-1.3863,0.688,0.281,0.5375,0.875,0.725,16041,3.5,4,5.6
t2,Business traveller,accessibility,facility,price_asc,lp5f0e5,Paradise Road Tintagel Colombo,11,11,0,0.0,0.0,6,-3.4657,0.844,0.906,0.8687,0.0,0.85,96633,4.5,5,1.7
t2,Business traveller,accessibility,facility,price_asc,lp6e625,Hotel Janaki,11,11,2,0.181818,18.18,3,-1.0986,0.906,0.875,0.2188,0.906,0.825,15319,4.0,3,4.2
t2,Business traveller,accessibility,facility,price_asc,lp76eba,Radisson Hotel Colombo,11,11,0,0.0,0.0,5,-2.6391,0.719,0.375,0.4703,0.562,0.8,27402,4.2,4,5.0
t2,Business traveller,accessibility,facility,price_asc,lp65589ffb,MaRadha Colombo,11,11,0,0.0,0.0,18,-2.9444,0.625,0.438,0.325,0.406,0.675,35408,4.8,3,3.6
t2,Business traveller,accessibility,facility,price_asc,lp6f007,Clock Inn Colombo,11,11,3,0.272727,27.27,2,-0.6931,0.75,0.562,0.0563,0.938,0.625,13715,3.8,2,3.4
t2,Business traveller,accessibility,facility,price_desc,lp102b02,Marino Beach Colombo,5,5,0,0.0,0.0,4,-2.7726,0.5,0.469,0.9047,0.469,0.625,30177,4.6,5,3.2
t2,Business traveller,accessibility,facility,price_desc,lp6557c6e0,Granbell Hotel Colombo,5,5,0,0.0,0.0,30,-2.8332,0.312,0.594,0.5422,0.5,0.35,28807,4.6,4,2.3
t2,Business traveller,accessibility,facility,price_desc,lp741c5,Cinnamon Red Colombo,5,5,0,0.0,0.0,29,-2.5649,0.531,0.781,0.6266,0.375,0.35,36530,4.5,4,1.9
t2,Business traveller,accessibility,facility,price_desc,lp9855f,Fairway Colombo - Sri Lanka's First Hotel With Robot Technology,5,5,0,0.0,0.0,28,-2.8904,0.094,0.125,0.525,0.531,0.5,28429,4.2,4,2.1
t2,Business traveller,accessibility,facility,price_desc,lp655a9e91,Zest Metropole,5,5,0,0.0,0.0,27,-3.091,0.125,0.219,0.5375,0.656,0.5,21223,4.3,4,2.0
t2,Business traveller,accessibility,facility,price_desc,lp656d3aa9,Sofia Colombo City Hotel,5,5,0,0.0,0.0,26,-2.9957,0.469,0.531,0.5922,0.594,0.35,23620,4.3,4,2.4
t2,Business traveller,accessibility,facility,price_desc,lp803e1,Galle Face Hotel,5,5,0,0.0,0.0,25,-2.3026,0.25,0.406,0.8141,0.281,0.4,38531,4.5,5,1.8
t2,Business traveller,accessibility,facility,price_desc,lpb1537,Shangri-La Colombo,5,5,2,0.4,40.0,2,-0.6931,0.219,0.188,0.9281,0.031,0.4,68781,4.7,5,1.9
t2,Business traveller,accessibility,facility,price_desc,lp3e58e,The Kingsbury Colombo,5,5,0,0.0,0.0,24,-2.3979,0.062,0.062,0.8766,0.312,0.55,37025,4.2,5,2.2
t2,Business traveller,accessibility,facility,price_desc,lp30277,Hilton Colombo Residence,5,5,0,0.0,0.0,23,-1.9459,0.656,0.719,0.9062,0.188,0.55,43133,4.4,5,0.9
t2,Business traveller,accessibility,facility,price_desc,lp67708,Supun Arcade Residency,5,5,0,0.0,0.0,22,-3.1781,0.781,0.344,0.4906,0.719,0.725,20768,3.8,4,5.7
t2,Business traveller,accessibility,facility,price_desc,lp7c172,Mirage Colombo,5,5,0,0.0,0.0,21,-3.2189,0.562,0.156,0.6328,0.75,0.8,20482,3.8,4,6.3
t2,Business traveller,accessibility,facility,price_desc,lp33ddb,"Taj Samudra, Colombo",5,5,0,0.0,0.0,20,-1.7918,0.281,0.312,0.9016,0.156,0.55,43993,4.5,5,1.7
t2,Business traveller,accessibility,facility,price_desc,lpa0a8a,NH Collection Colombo,5,5,0,0.0,0.0,19,-2.4849,0.438,0.812,0.9594,0.344,0.325,36981,4.6,5,2.0
t2,Business traveller,accessibility,facility,price_desc,lp1bc0d,Hilton Colombo Hotel,5,5,0,0.0,0.0,18,-1.6094,0.188,0.031,0.8547,0.125,0.475,47767,4.2,5,1.9
t2,Business traveller,accessibility,facility,price_desc,lp71118,CityRest Fort,5,5,0,0.0,0.0,17,-3.4657,0.156,0.25,0.1922,0.969,0.45,11502,3.5,3,2.0
t2,Business traveller,accessibility,facility,price_desc,lp43673,Pegasus Reef - A Beach Resort in Colombo,5,5,0,0.0,0.0,16,-3.2581,0.0,0.0,0.5859,0.781,0.95,20121,4.0,4,8.1
t2,Business traveller,accessibility,facility,price_desc,lpc0df6,Fern Colombo,5,5,0,0.0,0.0,15,-3.3322,0.875,0.938,0.1422,0.844,0.75,16245,4.0,3,1.8
t2,Business traveller,accessibility,facility,price_desc,lp6574b103,"Amari Colombo, Sri Lanka",5,5,0,0.0,0.0,14,-2.0794,0.375,0.688,0.8687,0.219,0.4,42203,4.5,5,2.2
t2,Business traveller,accessibility,facility,price_desc,lp81760,The Steuart by Citrus,5,5,0,0.0,0.0,13,-3.0445,0.031,0.094,0.4266,0.625,0.5,22604,4.2,4,2.2
t2,Business traveller,accessibility,facility,price_desc,lp67286,Colombo Court Hotel & Spa,5,5,0,0.0,0.0,12,-1.3863,0.812,0.844,0.5938,0.094,0.725,52144,4.5,4,3.3
t2,Business traveller,accessibility,facility,price_desc,lpc08f9,Morven Hotel Colombo,5,5,0,0.0,0.0,11,-3.1355,0.344,0.5,0.6703,0.688,0.2,21054,4.5,4,2.1
t2,Business traveller,accessibility,facility,price_desc,lp857b8,Zylan Colombo,5,5,0,0.0,0.0,10,-2.7081,0.938,0.969,0.6047,0.438,0.8,34557,4.5,4,2.0
t2,Business traveller,accessibility,facility,price_desc,lp72a36,Best Western Elyon Colombo,5,5,0,0.0,0.0,9,-3.2958,0.969,0.75,0.5687,0.812,0.875,19568,4.2,4,5.1
t2,Business traveller,accessibility,facility,price_desc,lp800a1,Nyne Hotels Lake Lodge - Colombo,5,5,0,0.0,0.0,8,-2.1972,0.594,0.625,0.5094,0.25,0.2,39335,4.6,4,1.5
t2,Business traveller,accessibility,facility,price_desc,lp656d40c7,Sheraton Colombo Hotel,5,5,1,0.2,20.0,3,-1.0986,0.406,0.656,0.7312,0.062,0.4,56627,4.7,5,2.2
t2,Business traveller,accessibility,facility,price_desc,lp40d3f,Global Towers Hotel & Apartments,5,5,0,0.0,0.0,7,-3.3673,0.688,0.281,0.5375,0.875,0.725,16041,3.5,4,5.6
t2,Business traveller,accessibility,facility,price_desc,lp5f0e5,Paradise Road Tintagel Colombo,5,5,2,0.4,40.0,1,0.0,0.844,0.906,0.8687,0.0,0.85,96633,4.5,5,1.7
t2,Business traveller,accessibility,facility,price_desc,lp6e625,Hotel Janaki,5,5,0,0.0,0.0,6,-3.4012,0.906,0.875,0.2188,0.906,0.825,15319,4.0,3,4.2
t2,Business traveller,accessibility,facility,price_desc,lp76eba,Radisson Hotel Colombo,5,5,0,0.0,0.0,5,-2.9444,0.719,0.375,0.4703,0.562,0.8,27402,4.2,4,5.0
t2,Business traveller,accessibility,facility,price_desc,lp65589ffb,MaRadha Colombo,5,5,0,0.0,0.0,31,-2.6391,0.625,0.438,0.325,0.406,0.675,35408,4.8,3,3.6
t2,Business traveller,accessibility,facility,price_desc,lp6f007,Clock Inn Colombo,5,5,0,0.0,0.0,32,-3.434,0.75,0.562,0.0563,0.938,0.625,13715,3.8,2,3.4
t2,Business traveller,accessibility,facility,rating,lp102b02,Marino Beach Colombo,25,25,0,0.0,0.0,4,-1.6094,0.5,0.469,0.9047,0.469,0.625,30177,4.6,5,3.2
t2,Business traveller,accessibility,facility,rating,lp6557c6e0,Granbell Hotel Colombo,25,25,0,0.0,0.0,30,-1.9459,0.312,0.594,0.5422,0.5,0.35,28807,4.6,4,2.3
t2,Business traveller,accessibility,facility,rating,lp741c5,Cinnamon Red Colombo,25,25,0,0.0,0.0,29,-2.3979,0.531,0.781,0.6266,0.375,0.35,36530,4.5,4,1.9
t2,Business traveller,accessibility,facility,rating,lp9855f,Fairway Colombo - Sri Lanka's First Hotel With Robot Technology,25,25,0,0.0,0.0,28,-3.091,0.094,0.125,0.525,0.531,0.5,28429,4.2,4,2.1
t2,Business traveller,accessibility,facility,rating,lp655a9e91,Zest Metropole,25,25,0,0.0,0.0,27,-2.8904,0.125,0.219,0.5375,0.656,0.5,21223,4.3,4,2.0
t2,Business traveller,accessibility,facility,rating,lp656d3aa9,Sofia Colombo City Hotel,25,25,0,0.0,0.0,26,-2.8332,0.469,0.531,0.5922,0.594,0.35,23620,4.3,4,2.4
t2,Business traveller,accessibility,facility,rating,lp803e1,Galle Face Hotel,25,25,0,0.0,0.0,25,-2.6391,0.25,0.406,0.8141,0.281,0.4,38531,4.5,5,1.8
t2,Business traveller,accessibility,facility,rating,lpb1537,Shangri-La Colombo,25,25,7,0.28,28.0,3,-1.0986,0.219,0.188,0.9281,0.031,0.4,68781,4.7,5,1.9
t2,Business traveller,accessibility,facility,rating,lp3e58e,The Kingsbury Colombo,25,25,0,0.0,0.0,24,-3.1355,0.062,0.062,0.8766,0.312,0.55,37025,4.2,5,2.2
t2,Business traveller,accessibility,facility,rating,lp30277,Hilton Colombo Residence,25,25,0,0.0,0.0,23,-2.7726,0.656,0.719,0.9062,0.188,0.55,43133,4.4,5,0.9
t2,Business traveller,accessibility,facility,rating,lp67708,Supun Arcade Residency,25,25,0,0.0,0.0,22,-3.3322,0.781,0.344,0.4906,0.719,0.725,20768,3.8,4,5.7
t2,Business traveller,accessibility,facility,rating,lp7c172,Mirage Colombo,25,25,0,0.0,0.0,21,-3.4012,0.562,0.156,0.6328,0.75,0.8,20482,3.8,4,6.3
t2,Business traveller,accessibility,facility,rating,lp33ddb,"Taj Samudra, Colombo",25,25,0,0.0,0.0,20,-2.7081,0.281,0.312,0.9016,0.156,0.55,43993,4.5,5,1.7
t2,Business traveller,accessibility,facility,rating,lpa0a8a,NH Collection Colombo,25,25,0,0.0,0.0,19,-1.7918,0.438,0.812,0.9594,0.344,0.325,36981,4.6,5,2.0
t2,Business traveller,accessibility,facility,rating,lp1bc0d,Hilton Colombo Hotel,25,25,0,0.0,0.0,18,-3.0445,0.188,0.031,0.8547,0.125,0.475,47767,4.2,5,1.9
t2,Business traveller,accessibility,facility,rating,lp71118,CityRest Fort,25,25,0,0.0,0.0,17,-3.4657,0.156,0.25,0.1922,0.969,0.45,11502,3.5,3,2.0
t2,Business traveller,accessibility,facility,rating,lp43673,Pegasus Reef - A Beach Resort in Colombo,25,25,0,0.0,0.0,31,-3.2958,0.0,0.0,0.5859,0.781,0.95,20121,4.0,4,8.1
t2,Business traveller,accessibility,facility,rating,lpc0df6,Fern Colombo,25,25,0,0.0,0.0,16,-3.2189,0.875,0.938,0.1422,0.844,0.75,16245,4.0,3,1.8
t2,Business traveller,accessibility,facility,rating,lp6574b103,"Amari Colombo, Sri Lanka",25,25,0,0.0,0.0,15,-2.4849,0.375,0.688,0.8687,0.219,0.4,42203,4.5,5,2.2
t2,Business traveller,accessibility,facility,rating,lp81760,The Steuart by Citrus,25,25,0,0.0,0.0,14,-3.1781,0.031,0.094,0.4266,0.625,0.5,22604,4.2,4,2.2
t2,Business traveller,accessibility,facility,rating,lp67286,Colombo Court Hotel & Spa,25,25,0,0.0,0.0,13,-2.3026,0.812,0.844,0.5938,0.094,0.725,52144,4.5,4,3.3
t2,Business traveller,accessibility,facility,rating,lpc08f9,Morven Hotel Colombo,25,25,0,0.0,0.0,12,-2.5649,0.344,0.5,0.6703,0.688,0.2,21054,4.5,4,2.1
